date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:55:07	37725/37725	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260e6a294-935d%22	http://delivery.adrecover.com/41438/adRecover.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/delivery.adrecover.com/41438/adRecover.js	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:07	45900/45900	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22b34c-s7iMhvkA4Rh59wj6GfX0ffrITNk%22	https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/ak.m	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/ak.m	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:07	1746/1746	---M--	200	added ('OK')	binary/octet-stream	etag:%226067e9055b82929a7df329ba2f8bbb68%22	https://cdna.gestion.pe/resources/dist/gestion/images/white-logo.png?d=1	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/cdna.gestion.pe/resources/dist/gestion/images/white-logo2d2b.png	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:08	2628/2628	---M--	200	added ('OK')	binary/octet-stream	etag:%2285f7c929e004cac4b738b1c748a22b6c%22	https://cdna.gestion.pe/resources/dist/gestion/images/logo.png?d=1	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/cdna.gestion.pe/resources/dist/gestion/images/logo2d2b.png	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:08	4388/4388	---M--	200	added ('OK')	image/jpeg	etag:%2259dada97ef8d74dcf38b9a155256c8fa7555c96c%22	https://gestion.pe/resizer/bN6a5Vz_O-66xC3mavwyHT1h1fA=/125x125/smart/filters:format(jpeg):quality(75)/blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2019/08/10-blog-Innovar-o-ser-cambiado-andy-garcia-pena.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/gestion.pe/resizer/bN6a5Vz_O-66xC3mavwyHT1h1fA=/125x125/smart/filters_format(jpeg)_quality(75)/blogs.gestion.pe/innovar-/10-blog-Innovar-o-ser-c	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:09	80574/80574	---M--	200	added ('OK')	image/jpeg	etag:%225e4b2d40-13abe%22	https://blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2020/02/plin-yape-alianzas.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2020/02/plin-yape-alianzas.jpg	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:09	51856/51856	---M--	200	added ('OK')	image/jpeg	etag:%225e4b2d40-ca90%22	https://blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2020/02/plin-yape-alianzas-1024x576.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2020/02/plin-yape-alianzas-1024x576.jpg	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:09	41166/41166	---M--	200	added ('OK')	image/png	etag:%225d7a7b48-a0ce%22	https://blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2019/09/lean-startup.png	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2019/09/lean-startup.png	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:10	185141/185141	---M--	200	added ('OK')	image/jpeg	etag:%2260e34b1c-2d335%22	https://blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2021/07/P.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2021/07/P.jpg	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:10	90230/90230	---M--	200	added ('OK')	image/jpeg	etag:%2260a71a93-16076%22	https://blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2021/05/TYBA-PORTADA.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2021/05/TYBA-PORTADA.jpg	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:10	45900/45900	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22b34c-fAWq/hKnrzkednjYquoQnPSFTlU%22	https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/Link%20->%20https://gestion.pe/blog/innovar-o-ser-cambiado/2020/01/yape-plin.html/	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/Link%20-_%20https_/gestion.pe/blog/innovar-o-ser-cambiado/2020/01/yape-pli/index.html	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:11	107473/107473	---M--	200	added ('OK')	image/jpeg	etag:%2260877b96-1a3d1%22	https://blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2021/04/IOSC.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2021/04/IOSC.jpg	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:11	119735/119735	---M--	200	added ('OK')	image/jpeg	etag:%22603995ab-1d3b7%22	https://blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2021/02/PORTADA.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2021/02/PORTADA.jpg	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:11	100619/100619	---M--	200	added ('OK')	image/jpeg	etag:%226033c3f4-1890b%22	https://blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2021/02/YAPE-6.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2021/02/YAPE-6.jpg	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:11	129815/129815	---M--	200	added ('OK')	image/jpeg	etag:%225fea3c42-1fb17%22	https://blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2020/12/docentes-creativos.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/blogs.gestion.pe/innovar-o-ser-cambiado/wp-content/uploads/sites/113/2020/12/docentes-creativos.jpg	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:12	11913/11913	---M-Z	200	added ('OK')	application/javascript	etag:W/%226edda96ccfcc893687f70c7cd505e574%22	https://gestion.pe/pf/dist/template/gestion-nota-blog/default.js?d=2252	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/gestion.pe/pf/dist/template/gestion-nota-blog/defaultcc05.js	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:12	6527/6527	---M--	200	added ('OK')	binary/octet-stream	etag:%225302d4307852aa1ce222952456f073e1%22	https://cdna.gestion.pe/resources/assets/js/lazyload.js?d=1	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/cdna.gestion.pe/resources/assets/js/lazyload2d2b.js	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:13	32749/32749	---MCZ	200	added ('OK')	application/javascript	etag:W/%224015602495942a800f96d07f36dd71d8%22	https://d1r08wok4169a5.cloudfront.net/gpt-adtmp/gpt-adtmp.js?v=2021-07-09	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/d1r08wok4169a5.cloudfront.net/gpt-adtmp/gpt-adtmp72ee.js	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:13	148/148	---M--	302	error ('Found')	text/html	date:Fri,%2009%20Jul%202021%2005:55:12%20GMT	https://sb.scorecardresearch.com/c2/plugins/streamingtag_plugin_jwplayer.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/sb.scorecardresearch.com/c2/plugins/streamingtag_plugin_jwplayer.22.delayed	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:14	215187/215187	---M--	200	added ('OK')	application/javascript	etag:%2245e1b1186d270bf042fe7ed57882f85b%22	https://sb.scorecardresearch.com/internal-c2/plugins/streamingtag_plugin_jwplayer.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/sb.scorecardresearch.com/internal-c2/plugins/streamingtag_plugin_jwplayer.js	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:16	45900/45900	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22b34c-wAA48s0a9s5DiVxde18YU+fLT1I%22	https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/Trident/	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/Trident/index.html	(from https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/)
00:55:16	65499/65499	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2256de00ef-ffdb%22	https://static.chartbeat.com/js/inpage.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/static.chartbeat.com/js/inpage.js	(from http://static.chartbeat.com/js/chartbeat.js)
00:55:16	45900/45900	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22b34c-kvAeWPT+BYcbDQSsyF3/q0LRr4U%22	https://gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/GET	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/gestion.pe/blog/innovar-o-ser-cambiado/2020/02/plin-yape.html/GET.25.delayed	(from http://static.chartbeat.com/js/chartbeat_mab.js)
00:55:17	50280/50280	---M-Z	200	added ('OK')	application/javascript	etag:%22ef66a8372cd37a4788146a1eafdf2ed6%22	http://static2.chartbeat.com/js/mab-inpagedev.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/static2.chartbeat.com/js/mab-inpagedev.js	(from https://static.chartbeat.com/js/inpage.js)
00:55:18	162/162	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Jul%202021%2005:55:17%20GMT	http://static.chartbeat.com/js/inpage.css	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Gestion%20II/Gestion%20II/static.chartbeat.com/js/inpage.27.delayed	(from https://static.chartbeat.com/js/inpage.js)
